ProcessName,RegionName,Time,ObjSort,season,day,UtilizationFactor,MinimumServiceFactor
Light Fuel Oil Power Plant,Ethiopia,2015,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2015,upper,autumn,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,winter,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2020,upper,autumn,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,winter,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2025,upper,autumn,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,winter,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2030,upper,autumn,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,winter,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2040,upper,autumn,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,winter,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,winter,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,spring,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,spring,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,summer,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,summer,day,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,autumn,night,0.8,0
Light Fuel Oil Power Plant,Ethiopia,2050,upper,autumn,day,0.8,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2015,upper,autumn,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2020,upper,autumn,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2025,upper,autumn,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2030,upper,autumn,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2040,upper,autumn,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,winter,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,winter,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,spring,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,spring,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,summer,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,summer,day,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,autumn,night,0.3,0
Light Fuel Oil Standalone Generator (1kW),Ethiopia,2050,upper,autumn,day,0.3,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2015,upper,autumn,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2020,upper,autumn,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2025,upper,autumn,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2030,upper,autumn,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2040,upper,autumn,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,winter,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,winter,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,spring,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,spring,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,summer,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,summer,day,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,autumn,night,0.41,0
Medium Hydropower Plant (10-100MW),Ethiopia,2050,upper,autumn,day,0.41,0
Nuclear Power Plant,Ethiopia,2015,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2015,upper,autumn,day,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2020,upper,autumn,day,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2025,upper,autumn,day,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2030,upper,autumn,day,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2040,upper,autumn,day,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,winter,night,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,winter,day,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,spring,night,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,spring,day,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,summer,night,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,summer,day,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,autumn,night,0.85,0
Nuclear Power Plant,Ethiopia,2050,upper,autumn,day,0.85,0
Offshore Wind,Ethiopia,2015,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2015,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2015,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2015,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2015,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2015,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2015,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2015,upper,autumn,day,0.44,0
Offshore Wind,Ethiopia,2020,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2020,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2020,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2020,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2020,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2020,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2020,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2020,upper,autumn,day,0.44,0
Offshore Wind,Ethiopia,2025,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2025,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2025,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2025,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2025,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2025,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2025,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2025,upper,autumn,day,0.44,0
Offshore Wind,Ethiopia,2030,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2030,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2030,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2030,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2030,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2030,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2030,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2030,upper,autumn,day,0.44,0
Offshore Wind,Ethiopia,2040,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2040,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2040,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2040,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2040,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2040,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2040,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2040,upper,autumn,day,0.44,0
Offshore Wind,Ethiopia,2050,upper,winter,night,0.286,0
Offshore Wind,Ethiopia,2050,upper,winter,day,0.441,0
Offshore Wind,Ethiopia,2050,upper,spring,night,0.326,0
Offshore Wind,Ethiopia,2050,upper,spring,day,0.414,0
Offshore Wind,Ethiopia,2050,upper,summer,night,0.667,0
Offshore Wind,Ethiopia,2050,upper,summer,day,0.719,0
Offshore Wind,Ethiopia,2050,upper,autumn,night,0.335,0
Offshore Wind,Ethiopia,2050,upper,autumn,day,0.44,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2015,upper,autumn,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2020,upper,autumn,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2025,upper,autumn,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2030,upper,autumn,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2040,upper,autumn,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,winter,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,winter,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,spring,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,spring,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,summer,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,summer,day,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,autumn,night,0.8,0
Oil Fired Gas Turbine (SCGT),Ethiopia,2050,upper,autumn,day,0.8,0
Onshore Wind,Ethiopia,2015,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2015,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2015,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2015,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2015,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2015,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2015,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2015,upper,autumn,day,0.18,0
Onshore Wind,Ethiopia,2020,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2020,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2020,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2020,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2020,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2020,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2020,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2020,upper,autumn,day,0.18,0
Onshore Wind,Ethiopia,2025,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2025,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2025,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2025,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2025,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2025,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2025,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2025,upper,autumn,day,0.18,0
Onshore Wind,Ethiopia,2030,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2030,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2030,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2030,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2030,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2030,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2030,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2030,upper,autumn,day,0.18,0
Onshore Wind,Ethiopia,2040,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2040,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2040,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2040,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2040,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2040,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2040,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2040,upper,autumn,day,0.18,0
Onshore Wind,Ethiopia,2050,upper,winter,night,0.18,0
Onshore Wind,Ethiopia,2050,upper,winter,day,0.18,0
Onshore Wind,Ethiopia,2050,upper,spring,night,0.18,0
Onshore Wind,Ethiopia,2050,upper,spring,day,0.18,0
Onshore Wind,Ethiopia,2050,upper,summer,night,0.18,0
Onshore Wind,Ethiopia,2050,upper,summer,day,0.18,0
Onshore Wind,Ethiopia,2050,upper,autumn,night,0.18,0
Onshore Wind,Ethiopia,2050,upper,autumn,day,0.18,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,winter,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,winter,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,spring,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,spring,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,summer,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,summer,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,autumn,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2015,upper,autumn,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,winter,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,winter,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,spring,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,spring,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,summer,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,summer,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,autumn,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2020,upper,autumn,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,winter,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,winter,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,spring,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,spring,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,summer,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,summer,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,autumn,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2025,upper,autumn,day,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2030,upper,winter,night,0.41,0
Small Hydropower Plant (<10MW),Ethiopia,2030,upper,winter,day,0.41,0
