ProcessName,RegionName,Time,ObjSort,month,day,hour,UtilizationFactor,MinimumServiceFactor
CSP with Storage,Botswana,2040,upper,winter,all-week,day,0.45,0
CSP with Storage,Botswana,2040,upper,spring,all-week,night,0.45,0
CSP with Storage,Botswana,2040,upper,spring,all-week,day,0.45,0
CSP with Storage,Botswana,2040,upper,summer,all-week,night,0.45,0
CSP with Storage,Botswana,2040,upper,summer,all-week,day,0.45,0
CSP with Storage,Botswana,2040,upper,autumn,all-week,night,0.45,0
CSP with Storage,Botswana,2040,upper,autumn,all-week,day,0.45,0
CSP with Storage,Botswana,2050,upper,winter,all-week,night,0.45,0
CSP with Storage,Botswana,2050,upper,winter,all-week,day,0.45,0
CSP with Storage,Botswana,2050,upper,spring,all-week,night,0.45,0
CSP with Storage,Botswana,2050,upper,spring,all-week,day,0.45,0
CSP with Storage,Botswana,2050,upper,summer,all-week,night,0.45,0
CSP with Storage,Botswana,2050,upper,summer,all-week,day,0.45,0
CSP with Storage,Botswana,2050,upper,autumn,all-week,night,0.45,0
CSP with Storage,Botswana,2050,upper,autumn,all-week,day,0.45,0
CSP without Storage,Botswana,2015,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2015,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2015,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2015,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2015,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2015,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2015,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2015,upper,autumn,all-week,day,0.452,0
CSP without Storage,Botswana,2020,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2020,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2020,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2020,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2020,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2020,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2020,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2020,upper,autumn,all-week,day,0.452,0
CSP without Storage,Botswana,2025,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2025,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2025,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2025,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2025,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2025,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2025,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2025,upper,autumn,all-week,day,0.452,0
CSP without Storage,Botswana,2030,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2030,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2030,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2030,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2030,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2030,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2030,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2030,upper,autumn,all-week,day,0.452,0
CSP without Storage,Botswana,2040,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2040,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2040,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2040,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2040,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2040,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2040,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2040,upper,autumn,all-week,day,0.452,0
CSP without Storage,Botswana,2050,upper,winter,all-week,night,0.0,0
CSP without Storage,Botswana,2050,upper,winter,all-week,day,0.452,0
CSP without Storage,Botswana,2050,upper,spring,all-week,night,0.0,0
CSP without Storage,Botswana,2050,upper,spring,all-week,day,0.452,0
CSP without Storage,Botswana,2050,upper,summer,all-week,night,0.0,0
CSP without Storage,Botswana,2050,upper,summer,all-week,day,0.452,0
CSP without Storage,Botswana,2050,upper,autumn,all-week,night,0.0,0
CSP without Storage,Botswana,2050,upper,autumn,all-week,day,0.452,0
Coal Power Plant,Botswana,2015,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2015,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2015,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2015,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2015,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2015,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2015,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2015,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Botswana,2020,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2020,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2020,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2020,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2020,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2020,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2020,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2020,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Botswana,2025,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2025,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2025,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2025,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2025,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2025,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2025,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2025,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Botswana,2030,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2030,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2030,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2030,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2030,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2030,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2030,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2030,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Botswana,2040,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2040,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2040,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2040,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2040,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2040,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2040,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2040,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Botswana,2050,upper,winter,all-week,night,0.85,0
Coal Power Plant,Botswana,2050,upper,winter,all-week,day,0.85,0
Coal Power Plant,Botswana,2050,upper,spring,all-week,night,0.85,0
Coal Power Plant,Botswana,2050,upper,spring,all-week,day,0.85,0
Coal Power Plant,Botswana,2050,upper,summer,all-week,night,0.85,0
Coal Power Plant,Botswana,2050,upper,summer,all-week,day,0.85,0
Coal Power Plant,Botswana,2050,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Botswana,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Botswana,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Botswana,2050,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Botswana,2015,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2015,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2015,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2015,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2015,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2015,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2015,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2015,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2020,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2020,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2020,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2020,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2020,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2020,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2020,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2020,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2025,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2025,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2025,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2025,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2025,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2025,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2025,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2025,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2030,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2030,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2030,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2030,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2030,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2030,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2030,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2030,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2040,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2040,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2040,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2040,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2040,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2040,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2040,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2040,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2050,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2050,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2050,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2050,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2050,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2050,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Botswana,2050,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Botswana,2050,upper,autumn,all-week,day,0.79,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,winter,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,winter,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,spring,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,spring,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,summer,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,summer,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,autumn,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2015,upper,autumn,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,winter,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,winter,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,spring,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,spring,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,summer,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,summer,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,autumn,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2020,upper,autumn,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,winter,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,winter,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,spring,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,spring,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,summer,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,summer,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,autumn,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2025,upper,autumn,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,winter,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,winter,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,spring,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,spring,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,summer,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,summer,all-week,day,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,autumn,all-week,night,0.23,0
Large Hydropower Plant (Dam) (>100MW),Botswana,2030,upper,autumn,all-week,day,0.23,0
