,timeslice,commodity,region,installed,technology,year,agent,category,sector,supply
16,"('winter', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
17,"('winter', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
18,"('winter', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
19,"('winter', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
20,"('winter', 'all-week', 'day')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
21,"('winter', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
22,"('winter', 'all-week', 'day')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
23,"('winter', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
24,"('spring', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
25,"('spring', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
26,"('spring', 'all-week', 'night')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
27,"('spring', 'all-week', 'night')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
28,"('spring', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
29,"('spring', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
30,"('spring', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
31,"('spring', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
32,"('spring', 'all-week', 'night')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
33,"('spring', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
34,"('spring', 'all-week', 'night')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
35,"('spring', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
36,"('spring', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
37,"('spring', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
38,"('spring', 'all-week', 'day')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
39,"('spring', 'all-week', 'day')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
40,"('spring', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
41,"('spring', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
42,"('spring', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
43,"('spring', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
44,"('spring', 'all-week', 'day')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
45,"('spring', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
46,"('spring', 'all-week', 'day')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
47,"('spring', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
48,"('summer', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
49,"('summer', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
50,"('summer', 'all-week', 'night')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
51,"('summer', 'all-week', 'night')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
52,"('summer', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
53,"('summer', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
54,"('summer', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
55,"('summer', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
56,"('summer', 'all-week', 'night')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
57,"('summer', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
58,"('summer', 'all-week', 'night')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
59,"('summer', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
60,"('summer', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
61,"('summer', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
62,"('summer', 'all-week', 'day')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
63,"('summer', 'all-week', 'day')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
64,"('summer', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
65,"('summer', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
66,"('summer', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
67,"('summer', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
68,"('summer', 'all-week', 'day')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
69,"('summer', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
70,"('summer', 'all-week', 'day')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
71,"('summer', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
72,"('autumn', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
73,"('autumn', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
74,"('autumn', 'all-week', 'night')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
75,"('autumn', 'all-week', 'night')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
76,"('autumn', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
77,"('autumn', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
78,"('autumn', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
79,"('autumn', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
80,"('autumn', 'all-week', 'night')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
81,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
82,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
83,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
84,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
85,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
86,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
87,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
88,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
89,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
90,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
91,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
92,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
93,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
94,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
95,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
96,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,14.71294302211
97,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
98,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
99,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,52.11324418430
100,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
101,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,90.49519290493
102,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
103,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
104,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
105,"('winter', 'all-week', 'night')",CO2f,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
106,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
107,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
108,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
109,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
110,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
111,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
112,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
113,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
114,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
115,"('winter', 'all-week', 'night')",biomass,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
116,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
117,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
118,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
119,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
120,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
121,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
122,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
123,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
124,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
125,"('winter', 'all-week', 'night')",coal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
126,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
127,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
128,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
129,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
130,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
131,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
132,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
133,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
134,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
135,"('winter', 'all-week', 'night')",gas,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
136,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
137,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
138,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
139,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
140,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
141,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
142,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
143,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
144,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
145,"('winter', 'all-week', 'night')",geothermal,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
146,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
147,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
148,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
149,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
150,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
151,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
152,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
153,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
154,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
155,"('winter', 'all-week', 'night')",hydro,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
156,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
157,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
158,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
159,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
160,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
161,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
162,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
163,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
164,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
165,"('winter', 'all-week', 'night')",hfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
166,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
167,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
168,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
169,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
170,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
171,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
172,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
173,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
174,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
175,"('winter', 'all-week', 'night')",lfo,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
176,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
177,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
178,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
179,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
180,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
181,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
182,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
183,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
184,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
185,"('winter', 'all-week', 'night')",solar,Kenya,2020.00000000000,Coal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
186,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
187,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
188,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
189,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
190,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
191,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
192,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
193,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
194,"('winter', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
