ProcessName,RegionName,Time,ObjSort,month,day,hour,UtilizationFactor,MinimumServiceFactor
CSP without Storage,Venezuela,,upper,summer,all-week,night,0.0,0
CSP without Storage,Venezuela,,upper,summer,all-week,day,0.452,0
CSP without Storage,Venezuela,,upper,autumn,all-week,night,0.0,0
CSP without Storage,Venezuela,,upper,autumn,all-week,day,0.452,0
Coal Power Plant,Venezuela,2015,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2015,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2015,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2015,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2015,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2015,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2015,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2015,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Venezuela,2020,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2020,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2020,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2020,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2020,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2020,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2020,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2020,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Venezuela,2025,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2025,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2025,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2025,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2025,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2025,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2025,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2025,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Venezuela,2030,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2030,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2030,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2030,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2030,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2030,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2030,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2030,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Venezuela,2040,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2040,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2040,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2040,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2040,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2040,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2040,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2040,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Venezuela,2050,upper,winter,all-week,night,0.85,0
Coal Power Plant,Venezuela,2050,upper,winter,all-week,day,0.85,0
Coal Power Plant,Venezuela,2050,upper,spring,all-week,night,0.85,0
Coal Power Plant,Venezuela,2050,upper,spring,all-week,day,0.85,0
Coal Power Plant,Venezuela,2050,upper,summer,all-week,night,0.85,0
Coal Power Plant,Venezuela,2050,upper,summer,all-week,day,0.85,0
Coal Power Plant,Venezuela,2050,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Venezuela,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Venezuela,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Venezuela,2050,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2015,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2020,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2025,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2030,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2040,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,winter,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,winter,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,spring,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,spring,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,summer,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,summer,all-week,day,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,autumn,all-week,night,0.85,0
Geothermal Power Plant,Venezuela,2050,upper,autumn,all-week,day,0.85,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2015,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2020,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2025,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2030,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2040,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Venezuela,2050,upper,autumn,all-week,day,0.558448359,0
Light Fuel Oil Power Plant,Venezuela,2015,upper,winter,all-week,night,0.85,0
Light Fuel Oil Power Plant,Venezuela,2015,upper,winter,all-week,day,0.85,0
Light Fuel Oil Power Plant,Venezuela,2015,upper,spring,all-week,night,0.85,0
Light Fuel Oil Power Plant,Venezuela,2015,upper,spring,all-week,day,0.85,0
Light Fuel Oil Power Plant,Venezuela,2015,upper,summer,all-week,night,0.85,0
